"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"219","loge    ",FALSE,0,NA,2012-04-08 20:33:03,FALSE,NA,"189088487746699264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"220","am I better off dead? am I better off a quitter?",FALSE,0,NA,2012-04-07 04:46:28,FALSE,NA,"188487885417218049",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"221","100 ON ALL-STATE WOOOOO",FALSE,2,NA,2012-04-03 02:51:05,FALSE,NA,"187009297140559873",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"222","madama butterfly&lt;3 ",FALSE,0,NA,2012-03-03 06:05:10,FALSE,NA,"175824116841058304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"223"," because you're special!",FALSE,0,"RchelDavis",2012-03-02 02:01:58,FALSE,"175357978109689858","175400525209149440","404539068","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"224"," d'awwwwwwwwwwwwwwww.",FALSE,0,"LaurenKinane",2012-02-21 05:15:03,FALSE,"171810796354023424","171825237191688193","61691830","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"225","A New Light by mzhang13 via  http://t.co/UFn7LK76",FALSE,0,NA,2012-02-20 09:43:19,FALSE,NA,"171530361203998720",NA,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","mzhang13",0,FALSE,FALSE,NA,NA
"226"," come backkkkkkkkkkk",FALSE,0,"em_benz",2012-02-09 02:51:58,FALSE,"167432472739590144","167440574943727616","410848570","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"227","the irony.",FALSE,0,NA,2012-02-04 22:37:43,FALSE,NA,"165927038140690432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"228","Like the  and employers have no reason to be connected.  mentions this-more reason why I support him. ",FALSE,0,NA,2012-01-27 02:07:36,FALSE,NA,"162718367617269764",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mzhang13",0,FALSE,FALSE,NA,NA
"229","Romney on the offensive! yes! ",FALSE,0,NA,2012-01-27 01:28:15,FALSE,NA,"162708466253824001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mzhang13",0,FALSE,FALSE,NA,NA
"230","super bowl here we come! ",FALSE,0,NA,2012-01-23 00:37:45,FALSE,NA,"161246205463101441",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"231"," don't worry I haven't started at all...",FALSE,0,NA,2012-01-22 03:46:55,FALSE,NA,"160931419848318976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"232","khachaturian violin concerto ",FALSE,0,NA,2012-01-17 23:36:57,FALSE,NA,"159418963779006465",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"233"," wooooooooooo",FALSE,0,"beckermjulia",2012-01-17 23:36:17,FALSE,"159415122652172288","159418796485001216","393570115","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"234"," yay!",FALSE,0,"LaurenKinane",2012-01-16 23:58:33,FALSE,"159046677662154752","159062011270012930","61691830","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"235"," ",FALSE,0,"lzehns14",2012-01-16 04:14:42,FALSE,NA,"158764087881375744","459565661","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"236","waking up in less than 5 hours. ",FALSE,0,NA,2012-01-10 04:48:23,FALSE,NA,"156598234167517184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"237","life-changing ",FALSE,0,NA,2012-01-08 20:04:15,FALSE,NA,"156103943842316288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"238"," I miss you.",FALSE,0,"whatcd",2012-01-07 18:39:14,FALSE,NA,"155720161033322496","20107089","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"239","Team Romney. ",FALSE,0,NA,2012-01-04 03:45:37,FALSE,NA,"154408113263480832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"240","http://t.co/eOBdHFxa  ",FALSE,0,NA,2012-01-01 07:41:08,FALSE,NA,"153380220290863104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"241","mhaura  ",FALSE,0,NA,2011-12-31 21:52:28,FALSE,NA,"153232075418386432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"242","Polish things are beautiful.",FALSE,0,NA,2011-12-30 16:58:48,FALSE,NA,"152795785669517313",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"243"," that awkward moment when KatieSkop hasn't accepted..",FALSE,0,NA,2011-11-21 01:59:03,FALSE,NA,"138436229342572545",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"244","still loyal to the ",FALSE,0,NA,2011-09-29 04:23:52,FALSE,NA,"119266115607199745",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"245","i don't know why i'm on twitter. ",FALSE,1,NA,2011-09-05 20:58:55,FALSE,NA,"110819220182417408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mzhang13",0,FALSE,FALSE,NA,NA
"246","JYJ’s Jaejoong explains why he doesn’t sing TVXQ’s songs http://t.co/HLMtmCd via  so bittersweet.",FALSE,0,NA,2011-07-22 10:01:05,FALSE,NA,"94346217877815296",NA,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","mzhang13",0,FALSE,FALSE,NA,NA
"247","again with the late waking..",FALSE,0,NA,2010-08-04 17:19:35,FALSE,NA,"20319783596",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mzhang13",0,FALSE,FALSE,NA,NA
"248","scarface.. so intense.",FALSE,0,NA,2010-08-04 07:19:28,FALSE,NA,"20286711325",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mzhang13",0,FALSE,FALSE,NA,NA
"249","don't you hate when krazy glue touches your skin?",FALSE,0,NA,2010-08-04 02:23:06,FALSE,NA,"20270298357",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mzhang13",0,FALSE,FALSE,NA,NA
"250","socially networked.",FALSE,0,NA,2010-08-03 18:43:14,FALSE,NA,"20242035649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mzhang13",0,FALSE,FALSE,NA,NA
"251","I should not be waking up this late..",FALSE,0,NA,2010-08-03 17:49:42,FALSE,NA,"20238916726",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mzhang13",0,FALSE,FALSE,NA,NA
"252","tweet 
tech rush? all these iPod touch apps.. I feel so extensive. life.",FALSE,0,NA,2010-08-03 06:26:22,FALSE,NA,"20201715048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mzhang13",0,FALSE,FALSE,NA,NA
